Sample	adapter_content	Sequences flagged as poor quality	sequence_duplication_levels	avg_sequence_length	Encoding	per_base_sequence_quality	Total Bases	Sequence length	File type	basic_statistics	per_sequence_gc_content	sequence_length_distribution	Total Sequences	per_base_n_content	per_base_sequence_content	overrepresented_sequences	%GC	total_deduplicated_percentage	Filename	per_tile_sequence_quality	per_sequence_quality_scores
PD_164P_filtered_2	pass	0.0	pass	130.630615225	Sanger / Illumina 1.9	pass	460.6 Mbp	60-151	Conventional base calls	pass	warn	warn	3508764.0	pass	warn	pass	48.0	98.5757651283	PD_164P_filtered_2.fastq	fail	pass
PD_165S_filtered_1	pass	0.0	pass	128.599156722	Sanger / Illumina 1.9	pass	743.8 Mbp	60-151	Conventional base calls	pass	pass	warn	5755399.0	pass	warn	pass	48.0	97.6976223302	PD_165S_filtered_1.fastq	fail	pass
PD_165S_filtered_2	pass	0.0	pass	128.772689782	Sanger / Illumina 1.9	pass	744.8 Mbp	60-151	Conventional base calls	pass	pass	warn	5755399.0	pass	warn	pass	48.0	97.7139339904	PD_165S_filtered_2.fastq	fail	pass
PD_166_filtered_1	pass	0.0	pass	132.669507695	Sanger / Illumina 1.9	pass	546.3 Mbp	60-151	Conventional base calls	pass	warn	warn	4098047.0	pass	warn	pass	49.0	98.2355352031	PD_166_filtered_1.fastq	fail	pass
PD_166_filtered_2	pass	0.0	pass	132.796962065	Sanger / Illumina 1.9	pass	546.9 Mbp	60-151	Conventional base calls	pass	warn	warn	4098047.0	pass	warn	pass	49.0	98.2447804636	PD_166_filtered_2.fastq	fail	pass
PD_167P_filtered_1	pass	0.0	pass	136.871965409	Sanger / Illumina 1.9	pass	624.9 Mbp	60-151	Conventional base calls	pass	pass	warn	4543405.0	pass	warn	pass	47.0	96.9401508127	PD_167P_filtered_1.fastq	fail	pass
PD_167P_filtered_2	pass	0.0	pass	136.905962378	Sanger / Illumina 1.9	pass	625.1 Mbp	60-151	Conventional base calls	pass	pass	warn	4543405.0	pass	warn	pass	47.0	97.0027975518	PD_167P_filtered_2.fastq	fail	pass
PD_169P_filtered_1	pass	0.0	pass	126.368946777	Sanger / Illumina 1.9	pass	645.6 Mbp	60-151	Conventional base calls	pass	pass	warn	5084316.0	pass	warn	pass	50.0	97.5613572537	PD_169P_filtered_1.fastq	fail	pass
PD_169P_filtered_2	pass	0.0	pass	126.592149268	Sanger / Illumina 1.9	pass	646.8 Mbp	60-151	Conventional base calls	pass	pass	warn	5084316.0	pass	warn	pass	50.0	97.6228654183	PD_169P_filtered_2.fastq	fail	pass
PD_16P_filtered_1	pass	0.0	pass	123.016373753	Sanger / Illumina 1.9	pass	473.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3826673.0	pass	warn	pass	47.0	98.4921165764	PD_16P_filtered_1.fastq	fail	pass
PD_16P_filtered_2	pass	0.0	pass	123.366038854	Sanger / Illumina 1.9	pass	474.4 Mbp	60-151	Conventional base calls	pass	pass	warn	3826673.0	pass	warn	pass	47.0	98.4938273081	PD_16P_filtered_2.fastq	fail	pass
PD_170S_filtered_1	pass	0.0	pass	129.323996467	Sanger / Illumina 1.9	pass	548 Mbp	60-151	Conventional base calls	pass	pass	warn	4216975.0	pass	warn	pass	47.0	98.3988671514	PD_170S_filtered_1.fastq	fail	pass
PD_170S_filtered_2	pass	0.0	pass	129.500058691	Sanger / Illumina 1.9	pass	548.8 Mbp	60-151	Conventional base calls	pass	pass	warn	4216975.0	pass	warn	pass	48.0	98.3515202264	PD_170S_filtered_2.fastq	fail	pass
PD_171P_filtered_1	pass	0.0	pass	132.696206297	Sanger / Illumina 1.9	pass	692.6 Mbp	60-151	Conventional base calls	pass	pass	warn	5193949.0	pass	warn	pass	46.0	98.1278868245	PD_171P_filtered_1.fastq	fail	pass
PD_171P_filtered_2	pass	0.0	pass	132.860273368	Sanger / Illumina 1.9	pass	693.5 Mbp	60-151	Conventional base calls	pass	pass	warn	5193949.0	pass	warn	pass	46.0	98.0428534324	PD_171P_filtered_2.fastq	fail	pass
PD_172S_filtered_1	pass	0.0	pass	131.915630152	Sanger / Illumina 1.9	pass	410.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3093783.0	pass	warn	pass	49.0	98.9311619134	PD_172S_filtered_1.fastq	fail	pass
PD_172S_filtered_2	pass	0.0	pass	132.037097624	Sanger / Illumina 1.9	pass	410.5 Mbp	60-151	Conventional base calls	pass	warn	warn	3093783.0	pass	warn	pass	49.0	98.9136952859	PD_172S_filtered_2.fastq	fail	pass
PD_173P_filtered_1	pass	0.0	pass	132.871534089	Sanger / Illumina 1.9	pass	608.7 Mbp	60-151	Conventional base calls	pass	warn	warn	4558470.0	pass	warn	pass	48.0	98.0462107529	PD_173P_filtered_1.fastq	fail	pass
PD_173P_filtered_2	pass	0.0	pass	133.044401301	Sanger / Illumina 1.9	pass	609.4 Mbp	60-151	Conventional base calls	pass	pass	warn	4558470.0	pass	warn	pass	48.0	98.0846158727	PD_173P_filtered_2.fastq	fail	pass
PD_174S_filtered_1	pass	0.0	pass	137.077808123	Sanger / Illumina 1.9	pass	616.8 Mbp	60-151	Conventional base calls	pass	pass	warn	4477296.0	pass	warn	pass	46.0	97.0731987966	PD_174S_filtered_1.fastq	fail	pass
PD_174S_filtered_2	pass	0.0	pass	137.002118243	Sanger / Illumina 1.9	pass	616.4 Mbp	60-151	Conventional base calls	pass	pass	warn	4477296.0	pass	warn	pass	46.0	97.1384514608	PD_174S_filtered_2.fastq	fail	pass
PD_175P_filtered_1	pass	0.0	pass	127.26217493	Sanger / Illumina 1.9	pass	456.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3566653.0	pass	warn	pass	47.0	97.5929010736	PD_175P_filtered_1.fastq	fail	pass
PD_175P_filtered_2	pass	0.0	pass	127.465141689	Sanger / Illumina 1.9	pass	456.8 Mbp	60-151	Conventional base calls	pass	pass	warn	3566653.0	pass	warn	pass	48.0	97.5977074868	PD_175P_filtered_2.fastq	fail	pass
PD_176S_filtered_1	pass	0.0	pass	134.498300308	Sanger / Illumina 1.9	pass	653 Mbp	60-151	Conventional base calls	pass	warn	warn	4830874.0	pass	warn	pass	47.0	98.2356791459	PD_176S_filtered_1.fastq	fail	pass
PD_176S_filtered_2	pass	0.0	pass	134.545648262	Sanger / Illumina 1.9	pass	653.2 Mbp	60-151	Conventional base calls	pass	warn	warn	4830874.0	pass	warn	pass	47.0	98.2950871918	PD_176S_filtered_2.fastq	fail	pass
PD_177P_filtered_1	pass	0.0	pass	133.971117925	Sanger / Illumina 1.9	pass	476.9 Mbp	60-151	Conventional base calls	pass	warn	warn	3542197.0	pass	warn	pass	47.0	97.7717439902	PD_177P_filtered_1.fastq	fail	pass
PD_177P_filtered_2	pass	0.0	pass	134.123770078	Sanger / Illumina 1.9	pass	477.4 Mbp	60-151	Conventional base calls	pass	warn	warn	3542197.0	pass	warn	pass	47.0	97.8004016951	PD_177P_filtered_2.fastq	fail	pass
PD_178S_filtered_1	pass	0.0	pass	131.864696151	Sanger / Illumina 1.9	pass	751.4 Mbp	60-151	Conventional base calls	pass	warn	warn	5670733.0	pass	warn	pass	48.0	97.911137353	PD_178S_filtered_1.fastq	fail	pass
PD_178S_filtered_2	pass	0.0	pass	132.019123806	Sanger / Illumina 1.9	pass	752.3 Mbp	60-151	Conventional base calls	pass	warn	warn	5670733.0	pass	warn	pass	48.0	97.9030486374	PD_178S_filtered_2.fastq	fail	pass
PD_179P_filtered_1	pass	0.0	pass	133.632276335	Sanger / Illumina 1.9	pass	697.3 Mbp	60-151	Conventional base calls	pass	pass	warn	5192535.0	pass	warn	pass	46.0	95.7324190154	PD_179P_filtered_1.fastq	fail	pass
PD_179P_filtered_2	pass	0.0	pass	133.745492327	Sanger / Illumina 1.9	pass	697.9 Mbp	60-151	Conventional base calls	pass	pass	warn	5192535.0	pass	warn	pass	46.0	95.7772745582	PD_179P_filtered_2.fastq	fail	pass
PD_180S_filtered_1	pass	0.0	pass	133.364039097	Sanger / Illumina 1.9	pass	595.4 Mbp	60-151	Conventional base calls	pass	warn	warn	4442141.0	pass	warn	pass	45.0	98.0404554388	PD_180S_filtered_1.fastq	fail	pass
PD_180S_filtered_2	pass	0.0	pass	133.398644032	Sanger / Illumina 1.9	pass	595.5 Mbp	60-151	Conventional base calls	pass	pass	warn	4442141.0	pass	warn	pass	45.0	98.0081106801	PD_180S_filtered_2.fastq	fail	pass
PD_181P_filtered_1	pass	0.0	pass	129.698744075	Sanger / Illumina 1.9	pass	614.1 Mbp	60-151	Conventional base calls	pass	warn	warn	4711509.0	pass	warn	pass	46.0	97.8244393813	PD_181P_filtered_1.fastq	fail	pass
PD_181P_filtered_2	pass	0.0	pass	129.885814078	Sanger / Illumina 1.9	pass	615 Mbp	60-151	Conventional base calls	pass	warn	warn	4711509.0	pass	warn	pass	46.0	97.7796026298	PD_181P_filtered_2.fastq	fail	pass
PD_182S_filtered_1	pass	0.0	pass	134.796086941	Sanger / Illumina 1.9	pass	7.7 Mbp	60-151	Conventional base calls	pass	pass	warn	57142.0	pass	warn	pass	45.0	98.2254733821	PD_182S_filtered_1.fastq	fail	pass
PD_182S_filtered_2	pass	0.0	pass	134.273599104	Sanger / Illumina 1.9	pass	7.7 Mbp	60-151	Conventional base calls	pass	warn	warn	57142.0	pass	warn	pass	45.0	98.0749711246	PD_182S_filtered_2.fastq	fail	pass
PD_183P_filtered_1	pass	0.0	pass	134.815362182	Sanger / Illumina 1.9	pass	887 Mbp	60-151	Conventional base calls	pass	warn	warn	6547299.0	pass	warn	pass	48.0	97.486863967	PD_183P_filtered_1.fastq	fail	pass
PD_183P_filtered_2	pass	0.0	pass	134.983158399	Sanger / Illumina 1.9	pass	888.1 Mbp	60-151	Conventional base calls	pass	warn	warn	6547299.0	pass	warn	pass	48.0	97.4799656344	PD_183P_filtered_2.fastq	fail	pass
PD_184S_filtered_1	pass	0.0	pass	133.574413833	Sanger / Illumina 1.9	pass	967.3 Mbp	60-151	Conventional base calls	pass	pass	warn	7205878.0	pass	warn	pass	45.0	97.1537527048	PD_184S_filtered_1.fastq	fail	pass
PD_184S_filtered_2	pass	0.0	pass	133.747906084	Sanger / Illumina 1.9	pass	968.5 Mbp	60-151	Conventional base calls	pass	pass	warn	7205878.0	pass	warn	pass	45.0	97.1264628007	PD_184S_filtered_2.fastq	fail	pass
PD_188S_filtered_1	pass	0.0	pass	128.320655312	Sanger / Illumina 1.9	pass	481.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3733916.0	pass	warn	pass	47.0	98.478438632	PD_188S_filtered_1.fastq	fail	pass
PD_188S_filtered_2	pass	0.0	pass	128.472041685	Sanger / Illumina 1.9	pass	482.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3733916.0	pass	warn	pass	47.0	98.5121464193	PD_188S_filtered_2.fastq	fail	pass
PD_189P_filtered_1	pass	0.0	pass	129.356740118	Sanger / Illumina 1.9	pass	566.3 Mbp	60-151	Conventional base calls	pass	warn	warn	4356600.0	pass	warn	pass	46.0	97.8500960571	PD_189P_filtered_1.fastq	fail	pass
PD_189P_filtered_2	pass	0.0	pass	129.591199559	Sanger / Illumina 1.9	pass	567.4 Mbp	60-151	Conventional base calls	pass	warn	warn	4356600.0	pass	warn	pass	46.0	97.7957048271	PD_189P_filtered_2.fastq	fail	pass
PD_190S_filtered_1	pass	0.0	pass	134.874556594	Sanger / Illumina 1.9	pass	592.7 Mbp	60-151	Conventional base calls	pass	pass	warn	4373247.0	pass	warn	pass	48.0	98.4507503423	PD_190S_filtered_1.fastq	fail	pass
PD_190S_filtered_2	pass	0.0	pass	134.952621702	Sanger / Illumina 1.9	pass	593.1 Mbp	60-151	Conventional base calls	pass	warn	warn	4373247.0	pass	warn	pass	48.0	98.5159144301	PD_190S_filtered_2.fastq	fail	pass
PD_191P_filtered_1	pass	0.0	pass	137.908445019	Sanger / Illumina 1.9	pass	5.1 Mbp	60-151	Conventional base calls	pass	pass	warn	37158.0	pass	fail	pass	41.0	98.1269174875	PD_191P_filtered_1.fastq	fail	pass
PD_191P_filtered_2	pass	0.0	pass	137.358415415	Sanger / Illumina 1.9	pass	5.1 Mbp	60-151	Conventional base calls	pass	pass	warn	37158.0	pass	warn	pass	41.0	97.9035470154	PD_191P_filtered_2.fastq	fail	pass
PD_192S_filtered_1	pass	0.0	pass	126.612710483	Sanger / Illumina 1.9	pass	234.2 kbp	60-151	Conventional base calls	pass	warn	warn	1841.0	pass	warn	warn	43.0	99.0222705052	PD_192S_filtered_1.fastq	fail	pass
PD_192S_filtered_2	pass	0.0	pass	126.112982075	Sanger / Illumina 1.9	pass	233.3 kbp	60-151	Conventional base calls	pass	warn	warn	1841.0	pass	warn	warn	43.0	98.7506789788	PD_192S_filtered_2.fastq	fail	pass
PD_193P_filtered_1	pass	0.0	pass	129.749347845	Sanger / Illumina 1.9	pass	631.6 Mbp	60-151	Conventional base calls	pass	pass	warn	4843940.0	pass	warn	pass	46.0	97.634532028	PD_193P_filtered_1.fastq	fail	pass
PD_193P_filtered_2	pass	0.0	pass	129.870295256	Sanger / Illumina 1.9	pass	632.2 Mbp	60-151	Conventional base calls	pass	pass	warn	4843940.0	pass	warn	pass	46.0	97.6616063135	PD_193P_filtered_2.fastq	fail	pass
PD_194S_filtered_1	pass	0.0	pass	129.687925156	Sanger / Illumina 1.9	pass	458.8 Mbp	60-151	Conventional base calls	pass	warn	warn	3520617.0	pass	warn	pass	48.0	98.6301042648	PD_194S_filtered_1.fastq	fail	pass
PD_194S_filtered_2	pass	0.0	pass	129.809648138	Sanger / Illumina 1.9	pass	459.2 Mbp	60-151	Conventional base calls	pass	warn	warn	3520617.0	pass	warn	pass	48.0	98.6439489326	PD_194S_filtered_2.fastq	fail	pass
PD_195_filtered_1	pass	0.0	pass	130.73775725	Sanger / Illumina 1.9	pass	696.4 Mbp	60-151	Conventional base calls	pass	fail	warn	5300974.0	pass	warn	pass	50.0	97.5732672552	PD_195_filtered_1.fastq	fail	pass
PD_195_filtered_2	pass	0.0	pass	130.978110061	Sanger / Illumina 1.9	pass	697.7 Mbp	60-151	Conventional base calls	pass	fail	warn	5300974.0	pass	warn	pass	50.0	97.5170919732	PD_195_filtered_2.fastq	fail	pass
PD_196_filtered_1	pass	0.0	pass	132.130042503	Sanger / Illumina 1.9	pass	823.8 Mbp	60-151	Conventional base calls	pass	warn	warn	6203987.0	pass	warn	pass	47.0	97.600308939	PD_196_filtered_1.fastq	fail	pass
PD_196_filtered_2	pass	0.0	pass	132.263775859	Sanger / Illumina 1.9	pass	824.6 Mbp	60-151	Conventional base calls	pass	pass	warn	6203987.0	pass	warn	pass	47.0	97.5708727747	PD_196_filtered_2.fastq	fail	pass
PD_197_filtered_1	pass	0.0	pass	132.846108289	Sanger / Illumina 1.9	pass	691.1 Mbp	60-151	Conventional base calls	pass	pass	warn	5176900.0	pass	warn	pass	49.0	97.9376129275	PD_197_filtered_1.fastq	fail	pass
PD_197_filtered_2	pass	0.0	pass	132.936560104	Sanger / Illumina 1.9	pass	691.6 Mbp	60-151	Conventional base calls	pass	pass	warn	5176900.0	pass	warn	pass	49.0	97.9074004656	PD_197_filtered_2.fastq	fail	pass
PD_198_filtered_1	pass	0.0	pass	137.135676187	Sanger / Illumina 1.9	pass	521.4 Mbp	60-151	Conventional base calls	pass	pass	warn	3783420.0	pass	warn	pass	47.0	98.0211732114	PD_198_filtered_1.fastq	fail	pass
PD_198_filtered_2	pass	0.0	pass	137.25954401	Sanger / Illumina 1.9	pass	521.8 Mbp	60-151	Conventional base calls	pass	pass	warn	3783420.0	pass	warn	pass	47.0	98.1031435424	PD_198_filtered_2.fastq	fail	pass
PD_199P_filtered_1	pass	0.0	pass	150.0	Sanger / Illumina 1.9	pass	150 bp	150.0	Conventional base calls	pass	fail	pass	1.0	pass	fail	fail	44.0	100.0	PD_199P_filtered_1.fastq	pass	pass
PD_199P_filtered_2	pass	0.0	pass	151.0	Illumina 1.5	pass	151 bp	151.0	Conventional base calls	pass	fail	pass	1.0	pass	fail	fail	47.0	100.0	PD_199P_filtered_2.fastq	pass	fail
PD_1P_filtered_1	pass	0.0	pass	125.396525486	Sanger / Illumina 1.9	pass	460.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3652827.0	pass	fail	pass	52.0	97.4521372447	PD_1P_filtered_1.fastq	fail	pass
PD_1P_filtered_2	pass	0.0	pass	125.63958107	Sanger / Illumina 1.9	pass	461.2 Mbp	60-151	Conventional base calls	pass	pass	warn	3652827.0	pass	fail	pass	52.0	97.3737145094	PD_1P_filtered_2.fastq	fail	pass
PD_200S_filtered_1	pass	0.0	pass	132.771771317	Sanger / Illumina 1.9	pass	639.1 Mbp	60-151	Conventional base calls	pass	warn	warn	4789639.0	pass	warn	pass	48.0	98.4739885753	PD_200S_filtered_1.fastq	fail	pass
PD_200S_filtered_2	pass	0.0	pass	132.920145756	Sanger / Illumina 1.9	pass	639.8 Mbp	60-151	Conventional base calls	pass	warn	warn	4789639.0	pass	warn	pass	48.0	98.4438967908	PD_200S_filtered_2.fastq	fail	pass
PD_203_filtered_1	pass	0.0	pass	131.410781343	Sanger / Illumina 1.9	pass	551 Mbp	60-151	Conventional base calls	pass	pass	warn	4172597.0	pass	warn	pass	48.0	98.9760672558	PD_203_filtered_1.fastq	fail	pass
PD_203_filtered_2	pass	0.0	pass	131.613251891	Sanger / Illumina 1.9	pass	551.8 Mbp	60-151	Conventional base calls	pass	pass	warn	4172597.0	pass	warn	pass	48.0	98.9792220078	PD_203_filtered_2.fastq	fail	pass
PD_204_filtered_1	pass	0.0	pass	126.70871141	Sanger / Illumina 1.9	pass	511.5 Mbp	60-151	Conventional base calls	pass	warn	warn	4017260.0	pass	warn	pass	47.0	97.9762828814	PD_204_filtered_1.fastq	fail	pass
PD_204_filtered_2	pass	0.0	pass	126.913209003	Sanger / Illumina 1.9	pass	512.3 Mbp	60-151	Conventional base calls	pass	warn	warn	4017260.0	pass	warn	pass	48.0	97.9943484128	PD_204_filtered_2.fastq	fail	pass
PD_205P_filtered_1	pass	0.0	pass	136.893027217	Sanger / Illumina 1.9	pass	437.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3182015.0	pass	warn	pass	45.0	97.1715527623	PD_205P_filtered_1.fastq	fail	pass
PD_205P_filtered_2	pass	0.0	pass	136.956607684	Sanger / Illumina 1.9	pass	437.9 Mbp	60-151	Conventional base calls	pass	pass	warn	3182015.0	pass	warn	pass	45.0	97.1494626375	PD_205P_filtered_2.fastq	fail	pass
PD_206S_filtered_1	pass	0.0	pass	132.547806621	Sanger / Illumina 1.9	pass	737.4 Mbp	60-151	Conventional base calls	pass	warn	warn	5535614.0	pass	warn	pass	48.0	98.070227359	PD_206S_filtered_1.fastq	fail	pass
PD_206S_filtered_2	pass	0.0	pass	132.659676054	Sanger / Illumina 1.9	pass	738 Mbp	60-151	Conventional base calls	pass	warn	warn	5535614.0	pass	warn	pass	48.0	98.1429270532	PD_206S_filtered_2.fastq	fail	pass
PD_207P_filtered_1	pass	0.0	pass	130.638722018	Sanger / Illumina 1.9	pass	646.9 Mbp	60-151	Conventional base calls	pass	warn	warn	4927956.0	pass	warn	pass	48.0	97.085720199	PD_207P_filtered_1.fastq	fail	pass
PD_207P_filtered_2	pass	0.0	pass	130.922136886	Sanger / Illumina 1.9	pass	648.3 Mbp	60-151	Conventional base calls	pass	warn	warn	4927956.0	pass	warn	pass	48.0	97.0964758846	PD_207P_filtered_2.fastq	fail	pass
PD_208S_filtered_1	pass	0.0	pass	132.821164093	Sanger / Illumina 1.9	pass	519.7 Mbp	60-151	Conventional base calls	pass	warn	warn	3893519.0	pass	warn	pass	48.0	97.8779757132	PD_208S_filtered_1.fastq	fail	pass
PD_208S_filtered_2	pass	0.0	pass	132.928834815	Sanger / Illumina 1.9	pass	520.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3893519.0	pass	warn	pass	48.0	97.8565225102	PD_208S_filtered_2.fastq	fail	pass
PD_209P_filtered_1	pass	0.0	pass	132.515867983	Sanger / Illumina 1.9	pass	675.9 Mbp	60-151	Conventional base calls	pass	warn	warn	5075787.0	pass	warn	pass	46.0	97.1936277607	PD_209P_filtered_1.fastq	fail	pass
PD_209P_filtered_2	pass	0.0	pass	132.632149064	Sanger / Illumina 1.9	pass	676.5 Mbp	60-151	Conventional base calls	pass	warn	warn	5075787.0	pass	warn	pass	46.0	97.2751605289	PD_209P_filtered_2.fastq	fail	pass
PD_210S_filtered_1	pass	0.0	pass	133.711652864	Sanger / Illumina 1.9	pass	583.6 Mbp	60-151	Conventional base calls	pass	pass	warn	4343473.0	pass	warn	pass	46.0	98.0427209598	PD_210S_filtered_1.fastq	fail	pass
PD_210S_filtered_2	pass	0.0	pass	133.756709896	Sanger / Illumina 1.9	pass	583.8 Mbp	60-151	Conventional base calls	pass	pass	warn	4343473.0	pass	warn	pass	46.0	98.0935830846	PD_210S_filtered_2.fastq	fail	pass
PD_211P_filtered_1	pass	0.0	pass	133.846107453	Sanger / Illumina 1.9	pass	5.3 Mbp	60-151	Conventional base calls	pass	warn	warn	39794.0	pass	warn	pass	44.0	98.2660702618	PD_211P_filtered_1.fastq	fail	pass
PD_211P_filtered_2	pass	0.0	pass	133.010956426	Sanger / Illumina 1.9	pass	5.3 Mbp	60-151	Conventional base calls	pass	warn	warn	39794.0	pass	warn	pass	44.0	98.2836608534	PD_211P_filtered_2.fastq	fail	pass
PD_212S_filtered_1	pass	0.0	pass	130.962088178	Sanger / Illumina 1.9	pass	2.1 Mbp	60-151	Conventional base calls	pass	pass	warn	16512.0	pass	fail	pass	42.0	98.4677810078	PD_212S_filtered_1.fastq	fail	pass
PD_212S_filtered_2	pass	0.0	pass	130.045542636	Sanger / Illumina 1.9	pass	2.1 Mbp	60-151	Conventional base calls	pass	pass	warn	16512.0	pass	warn	pass	42.0	98.4798934109	PD_212S_filtered_2.fastq	fail	pass
PD_213S_filtered_1	pass	0.0	pass	132.643615739	Sanger / Illumina 1.9	pass	743.1 Mbp	60-151	Conventional base calls	pass	pass	warn	5574960.0	pass	warn	pass	46.0	98.1716215026	PD_213S_filtered_1.fastq	fail	pass
PD_213S_filtered_2	pass	0.0	pass	132.818474393	Sanger / Illumina 1.9	pass	744.1 Mbp	60-151	Conventional base calls	pass	pass	warn	5574960.0	pass	warn	pass	46.0	98.1226106746	PD_213S_filtered_2.fastq	fail	pass
PD_214S_filtered_1	pass	0.0	pass	135.832585708	Sanger / Illumina 1.9	pass	598 Mbp	60-151	Conventional base calls	pass	pass	warn	4380761.0	pass	warn	pass	46.0	96.7407737576	PD_214S_filtered_1.fastq	fail	pass
PD_214S_filtered_2	pass	0.0	pass	135.878550325	Sanger / Illumina 1.9	pass	598.2 Mbp	60-151	Conventional base calls	pass	pass	warn	4380761.0	pass	warn	pass	46.0	96.7702037763	PD_214S_filtered_2.fastq	fail	pass
PD_215S_filtered_1	pass	0.0	pass	133.249460888	Sanger / Illumina 1.9	pass	856.8 Mbp	60-151	Conventional base calls	pass	pass	warn	6398017.0	pass	warn	pass	46.0	97.4065427764	PD_215S_filtered_1.fastq	fail	pass
PD_215S_filtered_2	pass	0.0	pass	133.32567669	Sanger / Illumina 1.9	pass	857.3 Mbp	60-151	Conventional base calls	pass	pass	warn	6398017.0	pass	warn	pass	46.0	97.485776442	PD_215S_filtered_2.fastq	fail	pass
PD_216S_filtered_1	pass	0.0	pass	132.891427121	Sanger / Illumina 1.9	pass	4.2 Mbp	60-151	Conventional base calls	pass	warn	warn	31518.0	pass	fail	pass	44.0	98.4770607272	PD_216S_filtered_1.fastq	fail	pass
PD_216S_filtered_2	pass	0.0	pass	132.193286376	Sanger / Illumina 1.9	pass	4.1 Mbp	60-151	Conventional base calls	pass	pass	warn	31518.0	pass	warn	pass	44.0	98.4262960848	PD_216S_filtered_2.fastq	fail	pass
PD_217P_filtered_1	pass	0.0	pass	135.145446524	Sanger / Illumina 1.9	pass	7.3 Mbp	60-151	Conventional base calls	pass	pass	warn	54398.0	pass	fail	pass	42.0	98.0477223427	PD_217P_filtered_1.fastq	fail	pass
PD_217P_filtered_2	pass	0.0	pass	134.679694106	Sanger / Illumina 1.9	pass	7.3 Mbp	60-151	Conventional base calls	pass	pass	warn	54398.0	pass	warn	pass	42.0	97.9649987132	PD_217P_filtered_2.fastq	fail	pass
PD_218S_filtered_1	pass	0.0	pass	135.96978852	Sanger / Illumina 1.9	pass	135.6 kbp	60-151	Conventional base calls	pass	warn	warn	993.0	pass	warn	warn	47.0	98.89224572	PD_218S_filtered_1.fastq	fail	pass
PD_218S_filtered_2	pass	0.0	pass	136.257804632	Sanger / Illumina 1.9	pass	135.9 kbp	60-151	Conventional base calls	pass	warn	warn	993.0	pass	warn	warn	47.0	98.89224572	PD_218S_filtered_2.fastq	fail	pass
PD_221P_filtered_1	pass	0.0	pass	134.085784437	Sanger / Illumina 1.9	pass	623 Mbp	60-151	Conventional base calls	pass	warn	warn	4623496.0	pass	warn	pass	48.0	98.3788482377	PD_221P_filtered_1.fastq	fail	pass
PD_221P_filtered_2	pass	0.0	pass	134.207684834	Sanger / Illumina 1.9	pass	623.5 Mbp	60-151	Conventional base calls	pass	warn	warn	4623496.0	pass	warn	pass	48.0	98.3881045816	PD_221P_filtered_2.fastq	fail	pass
PD_222S_filtered_1	pass	0.0	pass	130.380703186	Sanger / Illumina 1.9	pass	578.4 Mbp	60-151	Conventional base calls	pass	pass	warn	4414594.0	pass	warn	pass	47.0	98.508409691	PD_222S_filtered_1.fastq	fail	pass
PD_222S_filtered_2	pass	0.0	pass	130.471238805	Sanger / Illumina 1.9	pass	578.8 Mbp	60-151	Conventional base calls	pass	pass	warn	4414594.0	pass	warn	pass	47.0	98.5493358917	PD_222S_filtered_2.fastq	fail	pass
PD_223P_filtered_1	pass	0.0	pass	132.882881912	Sanger / Illumina 1.9	pass	850.3 Mbp	60-151	Conventional base calls	pass	warn	warn	6367189.0	pass	warn	pass	49.0	97.376710988	PD_223P_filtered_1.fastq	fail	pass
PD_223P_filtered_2	pass	0.0	pass	132.947308459	Sanger / Illumina 1.9	pass	850.7 Mbp	60-151	Conventional base calls	pass	warn	warn	6367189.0	pass	warn	pass	49.0	97.4670078703	PD_223P_filtered_2.fastq	fail	pass
PD_224S_filtered_1	pass	0.0	pass	134.413522007	Sanger / Illumina 1.9	pass	923 Mbp	60-151	Conventional base calls	pass	pass	warn	6833039.0	pass	warn	pass	45.0	93.7978856003	PD_224S_filtered_1.fastq	fail	pass
PD_224S_filtered_2	pass	0.0	pass	134.472348541	Sanger / Illumina 1.9	pass	923.4 Mbp	60-151	Conventional base calls	pass	pass	warn	6833039.0	pass	warn	pass	45.0	93.7830643615	PD_224S_filtered_2.fastq	fail	pass
PD_225P_filtered_1	pass	0.0	pass	132.034252255	Sanger / Illumina 1.9	pass	773.1 Mbp	60-151	Conventional base calls	pass	pass	warn	5826361.0	pass	warn	pass	46.0	96.6776729338	PD_225P_filtered_1.fastq	fail	pass
PD_225P_filtered_2	pass	0.0	pass	132.194037067	Sanger / Illumina 1.9	pass	774 Mbp	60-151	Conventional base calls	pass	pass	warn	5826361.0	pass	warn	pass	46.0	96.6587728651	PD_225P_filtered_2.fastq	fail	pass
PD_226S_filtered_1	pass	0.0	pass	133.071620243	Sanger / Illumina 1.9	pass	589.3 Mbp	60-151	Conventional base calls	pass	warn	warn	4406352.0	pass	warn	pass	47.0	98.157231727	PD_226S_filtered_1.fastq	fail	pass
PD_226S_filtered_2	pass	0.0	pass	133.149799199	Sanger / Illumina 1.9	pass	589.6 Mbp	60-151	Conventional base calls	pass	warn	warn	4406352.0	pass	warn	pass	47.0	98.1754218029	PD_226S_filtered_2.fastq	fail	pass
